City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,aktanysh,55.7216,54.0829,4.5,85,100,2.68,RU,1680407082
362,mackay,-21.15,149.2,25.93,87,89,6.94,AU,1680407082
363,opuwo,-18.0607,13.84,18.27,46,36,2.33,NA,1680407082
364,terrace bay,48.7834,-87.1,-5.5,81,23,4.68,CA,1680407083
365,san cristobal,7.7669,-72.225,19.1,90,96,0.94,VE,1680407083
366,tsimlyansk,47.6461,42.1019,6.24,69,66,3.06,RU,1680407083
367,ancud,-41.8697,-73.8203,11.32,90,44,1.71,CL,1680407083
368,nemuro,43.3236,145.575,2.09,66,2,8.17,JP,1680407084
369,krasnogvardeyskiy,57.3793,62.3195,3.73,78,94,2.35,RU,1680407084
370,svetlyy,54.675,20.1347,2.03,89,100,7.86,RU,1680407084
371,pangdan,10.2308,123.7379,30.64,64,98,1.25,PH,1680407085
372,husavik,66.0449,-17.3389,-0.23,77,6,7.18,IS,1680407085
373,hounde,11.5,-3.5167,26.89,16,6,1.88,BF,1680407085
374,payson,40.0444,-111.7321,10.71,46,100,3.6,US,1680406860
375,nalut,30.3333,10.85,17.82,17,0,4.39,LY,1680407085
376,loa janan,-0.583,117.095,31.82,57,100,1.58,ID,1680407086
377,longyearbyen,78.2186,15.6401,-11.09,85,100,2.57,SJ,1680407086
378,umm lajj,25.0213,37.2685,21.17,36,0,3.68,SA,1680407086
379,helena,46.5927,-112.0361,1.55,58,20,3.13,US,1680407087
380,gumdag,39.2061,54.5906,8.64,65,31,3.63,TM,1680407087
381,bilimbay,56.9689,59.8149,4.79,89,99,1.35,RU,1680407087
382,aranos,-24.1333,19.1167,18.38,19,3,2.98,NA,1680407088
383,bukachacha,52.9833,116.9167,-4.49,78,100,4.15,RU,1680407088
384,gazanjyk,39.2446,55.5154,8.37,67,27,5.64,TM,1680407088
385,xining,36.6167,101.7667,4.81,65,100,3.37,CN,1680407089
386,carnarvon,-24.8667,113.6333,26.74,64,58,4.59,AU,1680407089
387,rocha,-34.4833,-54.3333,11.47,88,44,1.39,UY,1680407090
388,bac lieu,9.285,105.7244,30.78,59,48,4.01,VN,1680407090
389,mazamari,-11.3258,-74.5308,20.12,97,100,0.14,PE,1680407090
390,dunedin,-45.8742,170.5036,13.22,65,100,4.02,NZ,1680407071
391,hastings,50.8552,0.5729,7.86,52,100,9.34,GB,1680407091
392,deputatskiy,69.3,139.9,-20.41,80,14,1.81,RU,1680407091
393,mogok,22.9167,96.5,25.09,37,80,1.69,MM,1680407091
394,nanortalik,60.1432,-45.2371,-4.87,82,84,2.56,GL,1680407092
395,tangkak,2.2673,102.5453,29.93,83,100,2.15,MY,1680407092
396,norman wells,65.282,-126.8329,-10.98,67,75,1.54,CA,1680407092
397,fort nelson,58.8053,-122.7002,-3.23,70,100,1.54,CA,1680407093
398,bereda,43.2686,-7.5406,3.1,69,91,1.55,ES,1680407093
399,champerico,14.3,-91.9167,28.12,71,99,2.73,GT,1680407093
400,aksu,41.1231,80.2644,13.13,12,0,2.76,CN,1680407093
401,palmas,-10.2128,-48.3603,24.93,94,75,2.06,BR,1680406962
402,flinders,-34.5833,150.8552,19.03,67,91,2.46,AU,1680407094
403,progreso,21.2833,-89.6667,29.06,73,0,4.93,MX,1680407094
404,kharitonovo,61.4009,47.4978,0.59,99,100,0.38,RU,1680407094
405,sandwick,60.0,-1.25,4.9,75,75,3.6,GB,1680407095
406,urengoy,65.9667,78.3667,0.62,98,100,9.14,RU,1680407095
407,wawa,9.9022,4.4192,27.44,33,84,0.8,NG,1680407095
408,los llanos de aridane,28.6585,-17.9182,15.86,88,0,5.14,ES,1680407095
409,skagen,57.7209,10.5839,3.16,72,12,4.84,DK,1680407096
410,port macquarie,-31.4333,152.9167,22.72,70,87,3.62,AU,1680407096
411,beira,-19.8436,34.8389,26.05,83,20,4.12,MZ,1680407096
412,dole,47.0833,5.5,8.95,93,100,3.6,FR,1680407096
413,bom jesus,-9.0744,-44.3586,22.06,64,38,0.86,BR,1680407096
414,angol,-37.8,-72.7167,13.47,95,70,1.78,CL,1680407097
415,piet retief,-27.0071,30.8132,12.21,98,63,1.14,ZA,1680407098
416,marystown,47.1666,-55.1483,1.59,100,100,4.02,CA,1680407098
417,hofn,64.2539,-15.2082,3.19,66,2,2.93,IS,1680407098
418,tariba,7.8188,-72.2243,19.31,90,97,1.09,VE,1680407099
419,sherbakul,54.6316,72.3963,-2.82,75,3,4.95,RU,1680407099
420,halifax,44.6453,-63.5724,8.06,95,100,3.13,CA,1680406801
421,ahuimanu,21.4447,-157.8378,24.84,79,100,3.6,US,1680407100
422,blind river,46.1834,-82.9582,-3.94,91,16,2.66,CA,1680407019
423,skjervoy,70.0311,20.9714,-5.0,54,100,3.69,NO,1680407101
424,tibu,8.639,-72.7358,23.42,93,100,0.69,CO,1680407101
425,kalianget,-7.05,113.9333,27.9,71,100,0.62,ID,1680407101
426,altamira,-3.2033,-52.2064,21.44,99,87,1.18,BR,1680407102
427,beringovskiy,63.05,179.3167,-8.92,62,0,7.13,RU,1680407102
428,lima,-12.0432,-77.0282,25.5,80,75,4.12,PE,1680406690
429,banjar,-8.19,114.9675,27.74,73,100,1.55,ID,1680407103
430,baijiantan,45.6333,85.1833,3.37,11,0,4.87,CN,1680407103
431,evensk,61.95,159.2333,-2.74,93,100,1.68,RU,1680407103
432,huntington,38.4193,-82.4452,7.81,64,100,4.12,US,1680407104
433,marsaxlokk,35.8419,14.5431,16.16,72,0,4.63,MT,1680407104
434,zaidpur,26.8333,81.3333,25.04,43,0,2.84,IN,1680407105
435,khudumelapye,-23.8833,24.75,17.98,64,6,3.35,BW,1680407105
436,ambilobe,-13.2,49.05,23.51,92,67,1.17,MG,1680407105
437,usinsk,65.9939,57.5281,-5.36,96,96,4.32,RU,1680407105
438,bonthe,7.5264,-12.505,25.33,92,4,2.24,SL,1680407106
439,ler,8.3018,30.1418,24.82,18,100,1.85,SS,1680407106
440,olinda,-8.0089,-34.8553,27.85,69,20,2.06,BR,1680407076
441,anchorage,61.2181,-149.9003,3.96,49,0,2.57,US,1680407040
442,gibara,21.1097,-76.1317,24.62,84,2,4.98,CU,1680407107
443,kitgum,3.2783,32.8867,18.38,90,44,1.42,UG,1680407107
444,leeton,-34.5667,146.4,23.27,32,1,2.75,AU,1680406890
445,haines junction,60.7522,-137.5108,-3.03,46,100,5.66,CA,1680407107
446,villazon,-22.0866,-65.5942,11.42,69,73,2.47,BO,1680407108
447,dawlatabad,36.4141,64.9053,16.57,60,99,5.55,AF,1680407108
448,matara,5.9485,80.5353,29.3,67,36,0.98,LK,1680407108
449,kiama,-34.6833,150.8667,20.56,66,86,2.09,AU,1680407109
450,westport,41.1415,-73.3579,12.27,86,0,4.47,US,1680407109
451,marsa matruh,31.3525,27.2453,16.11,36,0,5.66,EG,1680407109
452,urubicha,-15.3833,-62.95,22.0,95,50,0.77,BO,1680407110
453,saint-pierre,-21.3393,55.4781,26.43,78,0,1.54,RE,1680407110
454,kijang,35.2442,129.2139,20.85,58,0,10.85,KR,1680407110
455,severo-yeniseyskiy,60.3725,93.0408,-8.66,86,100,5.9,RU,1680407111
456,banda aceh,5.5577,95.3222,29.18,66,59,2.65,ID,1680407112
457,tiznit,29.5833,-9.5,17.96,33,0,0.48,MA,1680407112
458,coatepec harinas,18.8949,-99.7215,15.74,38,3,2.11,MX,1680407112
459,along,28.1667,94.7667,16.14,98,100,0.33,IN,1680407113
460,luxor,25.6989,32.6421,13.03,41,0,0.0,EG,1680407113
461,kushima,31.4583,131.2333,16.71,73,100,4.84,JP,1680407113
462,yanam,16.7333,82.2167,31.04,57,38,2.48,IN,1680407114
463,pasighat,28.0667,95.3333,18.05,94,100,0.75,IN,1680407114
464,ankang,32.68,109.0172,19.87,64,100,3.73,CN,1680407115
465,yarovoye,52.9273,78.58,-2.25,35,36,4.16,RU,1680407115
466,coahuayana,18.7333,-103.6833,21.34,74,76,1.2,MX,1680407115
467,cabra,37.4725,-4.4421,10.64,93,38,1.4,ES,1680407116
468,eregli,37.5133,34.0467,6.95,70,20,0.49,TR,1680407116
469,chapais,49.7834,-74.8492,-12.12,88,100,6.53,CA,1680407116
470,yushu,44.8,126.5333,21.93,13,7,7.56,CN,1680407117
471,nago,26.5881,127.9761,24.24,70,25,6.8,JP,1680407117
472,bekhtery,46.251,32.2927,8.69,94,100,7.59,UA,1680407117
473,tarko-sale,64.9225,77.785,0.55,99,100,12.24,RU,1680407117
474,babu,24.4167,111.5167,21.9,91,100,2.67,CN,1680407118
475,belmopan,17.25,-88.7667,26.21,95,28,1.21,BZ,1680407118
476,coolum beach,-26.5333,153.1,24.63,81,100,3.83,AU,1680407118
477,maine-soroa,13.2114,12.0241,22.65,11,51,4.31,NE,1680407118
478,lakki marwat,32.6079,70.9114,21.05,61,21,0.92,PK,1680407119
479,weligama,5.9667,80.4167,28.98,68,38,1.04,LK,1680407119
480,akom,2.6678,12.7109,18.29,97,75,0.46,CM,1680407119
481,zurrieq,35.8311,14.4742,15.54,72,0,4.63,MT,1680407119
482,puerto ayacucho,5.6639,-67.6236,23.55,87,99,1.37,VE,1680407120
483,ayan,56.45,138.1667,0.97,78,100,1.4,RU,1680407121
484,mirebalais,18.8333,-72.1053,25.4,77,15,1.69,HT,1680407121
485,padang,-0.9492,100.3543,29.03,66,62,2.44,ID,1680407122
486,knysna,-34.0363,23.0471,17.2,52,0,1.3,ZA,1680407122
487,nagorsk,59.3172,50.8078,0.9,90,87,2.82,RU,1680407123
488,talcahuano,-36.7167,-73.1167,16.82,77,0,4.12,CL,1680407123
489,voh,-20.9667,164.7,29.48,62,23,2.45,NC,1680407123
490,kapit,2.0167,112.9333,32.58,53,100,0.37,MY,1680407124
491,mwense,-10.3845,28.698,17.96,97,99,1.25,ZM,1680407124
492,casambalangan,18.3765,122.1274,28.22,71,25,3.04,PH,1680407124
493,teguldet,57.3064,88.1667,-6.14,62,100,3.51,RU,1680407125
494,tombouctou,20.0,-3.0,23.19,7,0,3.68,ML,1680407125
495,houma,29.5958,-90.7195,24.0,92,100,2.06,US,1680406976
496,yeppoon,-23.1333,150.7333,20.88,77,100,7.05,AU,1680407125
497,baghdad,33.3406,44.4009,8.95,61,0,1.54,IQ,1680407125
498,chumikan,54.7183,135.315,1.64,91,98,1.84,RU,1680407126
499,luanda,-8.8368,13.2343,26.0,89,75,2.06,AO,1680407126
500,north platte,41.1239,-100.7654,13.94,31,0,5.81,US,1680407127
501,the valley,18.217,-63.0578,25.05,74,5,9.86,AI,1680406998
502,letterkenny,54.95,-7.7333,3.89,92,11,0.73,IE,1680407127
503,thai binh,20.45,106.3333,26.97,77,74,6.92,VN,1680407128
504,agirish,61.9247,63.0231,1.61,93,82,4.49,RU,1680407128
505,praia da vitoria,38.7333,-27.0667,18.14,82,20,12.47,PT,1680406706
506,necochea,-38.5473,-58.7368,14.13,48,93,4.72,AR,1680407129
507,carmo do paranaiba,-19.0008,-46.3161,18.19,91,100,1.21,BR,1680407130
508,buchanan,5.8808,-10.0467,25.39,90,9,1.31,LR,1680407130
509,glasgow,55.8652,-4.2576,6.1,93,100,1.03,GB,1680407131
510,gobabis,-22.45,18.9667,17.75,33,32,0.97,NA,1680407131
511,sulangan,11.1373,123.7228,27.57,72,100,4.79,PH,1680407132
512,tevaitoa,-16.7833,-151.5,28.21,70,2,3.67,PF,1680407132
513,amapa,1.0,-52.0,20.94,99,72,1.14,BR,1680406994
514,cockburn town,21.4612,-71.1419,25.28,72,0,9.26,TC,1680407133
515,daru,-9.0763,143.2092,29.96,64,76,3.59,PG,1680407133
516,kimbe,-5.5502,150.1429,29.77,70,70,2.42,PG,1680407134
517,sao paulo de olivenca,-3.3783,-68.8725,22.63,99,100,1.13,BR,1680407134
518,oliveira dos brejinhos,-12.3169,-42.8961,22.78,51,46,1.21,BR,1680407043
519,dois vizinhos,-25.7336,-53.0572,11.36,59,0,1.86,BR,1680407135
520,yevsino,54.4172,83.3222,-7.09,69,85,2.09,RU,1680407136
521,nicolas bravo,18.45,-88.9167,20.55,97,2,1.06,MX,1680407136
522,riyadh,24.6877,46.7219,12.08,26,26,4.27,SA,1680406601
523,acajutla,13.5928,-89.8275,26.57,72,99,4.32,SV,1680407137
524,manicore,-5.8092,-61.3003,22.63,99,100,0.39,BR,1680407137
525,trofors,65.5333,13.4063,-11.07,96,81,1.79,NO,1680407138
526,berbera,10.4396,45.0143,27.97,78,77,2.26,SO,1680407139
527,jequitinhonha,-16.4339,-41.0033,20.79,87,74,1.5,BR,1680407139
528,aksarka,66.5606,67.7975,0.97,93,100,8.51,RU,1680407140
529,bangassou,4.7413,22.8184,20.63,78,68,0.79,CF,1680407140
530,puerto lopez,4.0845,-72.956,23.37,90,83,2.23,CO,1680407140
531,darhan,49.4867,105.9228,-6.59,33,100,8.84,MN,1680407141
532,nosy varika,-20.5833,48.5333,24.19,88,81,2.19,MG,1680407141
533,tongling,30.95,117.7833,24.73,45,0,5.21,CN,1680407142
534,urumqi,43.801,87.6005,-1.47,29,0,3.0,CN,1680407142
535,nome,64.5011,-165.4064,-3.8,86,100,7.72,US,1680407142
536,talnakh,69.4865,88.3972,-4.33,95,100,7.21,RU,1680407143
537,marawi,7.9986,124.2928,24.49,86,87,2.17,PH,1680407143
538,high rock,26.6208,-78.2833,25.01,81,26,5.99,BS,1680407144
539,comodoro rivadavia,-45.8667,-67.5,13.92,41,0,5.66,AR,1680407058
540,arcelia,18.2833,-100.2667,27.66,36,2,1.14,MX,1680407144
541,riachao das neves,-11.7461,-44.91,21.84,55,7,0.93,BR,1680407145
542,isangel,-19.55,169.2667,29.46,67,5,0.32,VU,1680407145
543,alta floresta,-9.8756,-56.0861,21.19,99,100,1.01,BR,1680407145
544,minas,-34.3759,-55.2377,11.03,89,38,2.43,UY,1680407126
545,namibe,-15.1961,12.1522,23.94,82,96,1.94,AO,1680407146
546,shingu,33.7333,135.9833,16.41,82,100,7.52,JP,1680407146
547,pastrana,11.1367,124.8856,28.44,75,97,1.32,PH,1680407147
548,caconda,-13.7333,15.0667,13.29,96,33,1.06,AO,1680407147
549,khromtau,50.2503,58.4347,3.41,45,12,8.57,KZ,1680407148
550,lucapa,-8.4192,20.7447,18.15,98,100,0.69,AO,1680407148
551,broken hill,-31.95,141.4333,18.96,30,0,3.82,AU,1680407148
552,dubti,11.7361,41.0853,24.88,73,65,4.97,ET,1680407149
553,mazyr,52.0495,29.2456,4.53,95,99,1.43,BY,1680407149
554,ferme-neuve,46.7001,-75.4493,-8.62,86,100,6.87,CA,1680407150
555,half moon bay,37.4636,-122.4286,12.95,81,100,5.14,US,1680407118
556,killybegs,54.6333,-8.45,6.37,80,40,2.2,IE,1680407151
557,una,20.8167,71.0333,27.19,50,8,2.45,IN,1680407151
